Date,SM_5,SM_40,SM_50,Ts_C
2016-03-01,0.33880952380952384,0.5112380952380953,0.5264761904761905,0.5023809523809524
2016-03-02,0.3415416666666667,0.5163958333333334,0.52953125,0.5
2016-03-03,0.3442395833333333,0.518,0.5311354166666667,0.5072916666666667
2016-03-04,0.34528125,0.51765625,0.531,0.5927083333333333
2016-03-05,0.3464791666666666,0.51659375,0.531,0.6
2016-03-06,0.34742708333333333,0.5162083333333334,0.5313125000000001,0.653125
2016-03-07,0.34832291666666665,0.5165,0.5324479166666667,0.7
2016-03-08,0.349,0.51684375,0.533,0.7020833333333333
2016-03-09,0.34909375,0.51715625,0.5333541666666667,0.715625
2016-03-10,0.3499791666666666,0.5173958333333334,0.5346458333333334,0.7635416666666667
2016-03-11,0.35216666666666663,0.5261979166666667,0.54,0.7791666666666667
2016-03-12,0.364375,0.544625,0.5473020833333334,0.7114583333333333
2016-03-13,0.366,0.5391250000000001,0.5469895833333334,0.7583333333333333
2016-03-14,0.36685416666666665,0.5360416666666667,0.5469583333333333,0.7885416666666667
2016-03-15,0.3678958333333333,0.5352083333333334,0.547,0.7989583333333333
2016-03-16,0.36878125,0.5346875,0.547,0.8
2016-03-17,0.36933333333333335,0.5344895833333334,0.5474687500000001,0.7989583333333333
2016-03-18,0.370125,0.5349375000000001,0.548,0.796875
2016-03-19,0.3708958333333333,0.535,0.548,0.7989583333333333
2016-03-20,0.3704375,0.535,0.548,0.8
2016-03-21,0.37026041666666665,0.535,0.548,0.8
2016-03-22,0.3702083333333333,0.535,0.5483020833333334,0.8
2016-03-23,0.3698958333333333,0.5350104166666667,0.5495000000000001,0.8
2016-03-24,0.36915625,0.5358229166666667,0.55,0.8
2016-03-25,0.36802083333333335,0.5359895833333334,0.55009375,0.8
2016-03-26,0.3666145833333333,0.5359895833333334,0.5511354166666668,0.8
2016-03-27,0.36551041666666667,0.536,0.5519895833333334,0.8
2016-03-28,0.36415625,0.5359791666666667,0.552,0.8
2016-03-29,0.36304166666666665,0.5358645833333333,0.552,0.8
2016-03-30,0.36222916666666666,0.5350729166666667,0.552,0.7989583333333333
2016-03-31,0.36265625,0.535,0.552,0.8
2016-04-01,0.36301041666666667,0.535,0.552,0.8
2016-04-02,0.36343749999999997,0.5352604166666667,0.5522083333333334,0.8
2016-04-03,0.37033333333333335,0.5446458333333334,0.5544791666666667,0.7989583333333333
2016-04-04,0.42659375,0.5728749999999999,0.5580520833333333,0.709375
2016-04-05,0.46397916666666666,0.5747083333333333,0.5608854166666667,0.640625
2016-04-06,0.44956250000000003,0.5763333333333333,0.5533229166666667,0.7
2016-04-07,0.5062916666666667,0.5757395833333333,0.56040625,0.684375
2016-04-08,0.7440833333333333,0.576125,0.56584375,0.50625
2016-04-09,0.7883854166666667,0.5758749999999999,0.5648645833333332,0.5177083333333333
2016-04-10,0.8262916666666666,0.5751666666666666,0.5649895833333333,0.59375
2016-04-11,0.8258229166666666,0.576,0.565,0.6
2016-04-12,0.8143854166666666,0.5747812499999999,0.5661770833333333,0.584375
2016-04-13,0.7749479166666666,0.57165625,0.5676145833333333,0.5020833333333333
2016-04-14,0.7229270833333333,0.5698229166666666,0.5653020833333333,0.48333333333333334
2016-04-15,0.7421770833333333,0.5688958333333333,0.5675,0.4552083333333333
2016-04-16,0.8642395833333333,0.5701354166666667,0.5689375,0.5
2016-04-17,0.8764583333333333,0.5716458333333333,0.5688333333333333,0.5
2016-04-18,0.8851458333333333,0.57046875,0.5686354166666666,0.5
2016-04-19,0.8858541666666667,0.57,0.567375,0.5
2016-04-20,0.88628125,0.56909375,0.5679791666666666,0.5
2016-04-21,0.8885625,0.5686145833333333,0.5682499999999999,0.5
2016-04-22,0.8219583333333333,0.5674479166666666,0.5693125,0.5
2016-04-23,0.6596041666666667,0.5678645833333332,0.5700833333333333,0.5
2016-04-24,0.7277916666666667,0.5659479166666667,0.5698854166666666,0.5
2016-04-25,0.7883958333333333,0.5652291666666666,0.5692708333333333,0.5
2016-04-26,0.73571875,0.56565625,0.5696249999999999,0.5
2016-04-27,0.7819270833333334,0.565,0.569,0.5
2016-04-28,0.7812395833333333,0.565,0.569,0.5
2016-04-29,0.77127083333333335,0.565,0.569,0.5
2016-04-30,0.7631145833333334,0.5654166666666666,0.569,0.5
2016-05-01,0.7548854166666666,0.5666458333333333,0.569,0.5
2016-05-02,0.7461666666666666,0.5675625,0.569,0.5
2016-05-03,0.7117083333333333,0.5692395833333332,0.5698229166666666,0.5
2016-05-04,0.72990625,0.570375,0.5690625,0.49895833333333334
2016-05-05,0.9022395833333333,0.5716770833333333,0.5620625,0.39166666666666666
2016-05-06,0.9450104166666666,0.5757291666666666,0.5644895833333333,0.36458333333333337
2016-05-07,0.94075,0.5766770833333333,0.5644479166666666,0.39895833333333336
2016-05-08,0.9994791666666666,0.57509375,0.5644791666666666,0.5
2016-05-09,0.9876041666666666,0.5726249999999999,0.5667291666666666,0.5
2016-05-10,0.9448229166666666,0.5723020833333333,0.57109375,0.5041666666666667
2016-05-11,0.9012916666666667,0.5729583333333332,0.5719479166666667,0.503125
2016-05-12,0.922125,0.5734895833333333,0.5704479166666666,0.5
2016-05-13,0.9759375,0.57565625,0.5643125,0.49375
2016-05-14,0.95609375,0.5764791666666667,0.5645520833333333,0.4583333333333333
2016-05-15,0.94509375,0.577375,0.5633125,0.4510416666666667
2016-05-16,0.9496354166666666,0.5764791666666667,0.5628125,0.5270833333333333
2016-05-17,0.9614270833333333,0.577,0.5644895833333333,0.6
2016-05-18,0.9797395833333333,0.5766666666666667,0.56466666666666665,0.6
2016-05-19,0.9349166666666667,0.57765625,0.56421875,0.5541666666666667
2016-05-20,0.8727291666666667,0.5790729166666666,0.5648124999999999,0.525
2016-05-21,0.8058020833333334,0.5794895833333333,0.5665833333333333,0.5364583333333334
2016-05-22,0.8167291666666666,0.57975,0.5671875,0.571875
2016-05-23,0.8023333333333333,0.5798958333333333,0.5667812499999999,0.5989583333333333
2016-05-24,0.8263645833333334,0.5778958333333333,0.5662916666666666,0.6
2016-05-25,0.8476666666666667,0.5791875,0.5665,0.603125
2016-05-26,0.9151979166666667,0.5766874999999999,0.5650729166666666,0.6520833333333333
2016-05-27,0.9400416666666667,0.576,0.564,0.7
2016-05-28,0.94359375,0.576,0.5641979166666666,0.6739583333333333
2016-05-29,0.89221875,0.57771875,0.565125,0.65625
2016-05-30,0.9056145833333333,0.58003125,0.5662499999999999,0.6510416666666666
2016-05-31,0.8633020833333334,0.5798020833333333,0.5669895833333333,0.6656249999999999
2016-06-01,0.83453125,0.5807812499999999,0.5681770833333333,0.6197916666666666
2016-06-02,0.850375,0.5810833333333333,0.5683229166666666,0.6854166666666667
2016-06-03,0.896875,0.5812291666666666,0.5682708333333333,0.740625
2016-06-04,0.9234166666666667,0.5815312499999999,0.5682916666666666,0.8895833333333334
2016-06-05,0.9248958333333334,0.5813958333333333,0.5685312499999999,1.1020833333333333
2016-06-06,0.92078125,0.5817395833333333,0.5688229166666666,1.2833333333333332
2016-06-07,0.9231666666666667,0.5826874999999999,0.5690520833333332,1.384375
2016-06-08,0.8924375,0.5856145833333333,0.5690833333333333,1.4854166666666666
2016-06-09,0.9467291666666666,0.58609375,0.5686041666666666,1.8385416666666667
2016-06-10,0.94621875,0.58503125,0.5690833333333333,2.261458333333333
2016-06-11,0.9147291666666667,0.58503125,0.5690520833333332,2.65625
2016-06-12,0.9557291666666666,0.5847708333333334,0.5693541666666666,3.059375
2016-06-13,0.9036770833333333,0.58384375,0.5692499999999999,3.046875
2016-06-14,0.8588645833333334,0.5849166666666666,0.569,2.675
2016-06-15,0.8500833333333333,0.5855520833333333,0.5685520833333333,2.4895833333333335
2016-06-16,0.8522708333333333,0.5866354166666666,0.5672395833333332,2.0625
2016-06-17,0.8315520833333333,NA,0.5667708333333333,2.5395833333333333
2016-06-18,0.8650810810810811,NA,0.5662567567567567,3.9986486486486488
2016-06-27,1.0014137931034481,NA,0.565051724137931,12.391379310344828
2016-06-28,1.011,NA,0.5715729166666667,10.703125
2016-06-29,1.011,NA,0.57190625,10.384375
2016-06-30,1.0100104166666666,NA,0.5714479166666666,9.622916666666667
2016-07-01,0.9942187499999999,NA,0.5691145833333333,9.370833333333334
2016-07-02,1.0109166666666665,NA,0.5700416666666667,9.777083333333334
2016-07-03,0.9916562499999999,NA,0.5713541666666666,10.007291666666667
2016-07-04,0.9840416666666666,NA,0.5711666666666666,9.623958333333333
2016-07-05,1.011,NA,0.5706979166666666,9.2625
2016-07-06,1.011,NA,0.57090625,9.508333333333333
2016-07-07,0.9764166666666666,NA,0.5725416666666666,9.452083333333333
2016-07-08,0.6071041666666667,NA,0.5736979166666666,9.640625
2016-07-09,0.5906041666666667,NA,0.5719583333333332,10.053125
2016-07-10,0.5562395833333333,NA,0.5721979166666666,10.426041666666666
2016-07-11,0.4886979166666667,NA,0.5673020833333333,9.288541666666667
2016-07-12,0.44021875,NA,0.56253125,NA
2016-07-13,NA,NA,0.5576979166666667,NA
2016-07-14,NA,NA,0.5469791666666667,NA
2016-07-15,NA,NA,0.5379583333333333,NA
2016-07-16,NA,NA,0.5301770833333334,NA
2016-07-17,NA,NA,0.5201250000000001,NA
2016-07-18,NA,NA,0.47550000000000003,NA
2016-07-19,0.4262083333333333,0.5569895833333334,0.45256250000000003,11.908333333333333
2016-07-20,0.4256145833333333,0.558,0.45375,12.217708333333334
2016-07-21,0.43147916666666664,0.5615729166666668,0.457,11.68125
2016-07-22,0.42932291666666667,0.5607083333333334,0.45758333333333334,12.082291666666666
2016-07-23,0.4232083333333333,0.5592812500000001,0.4570104166666667,12.411458333333334
2016-07-24,0.42051041666666666,0.559,0.457,11.44375
2016-07-25,0.41729166666666667,0.5586041666666667,0.457,11.326041666666667
2016-07-26,0.41233333333333333,0.5572812500000001,0.4557083333333333,11.116666666666667
2016-07-27,0.4088125,0.5559375000000001,0.455,11.332291666666666
2016-07-28,0.4037604166666667,0.555,0.4535208333333334,11.4625
2016-07-29,0.39875000000000005,0.5546354166666667,0.4513854166666667,11.647916666666667
2016-07-30,0.39386458333333335,0.55325,0.45066666666666666,11.716666666666667
2016-07-31,0.38807291666666666,0.552625,0.45,11.475
2016-08-01,0.38314583333333335,0.552,0.44890625,11.926041666666666
2016-08-02,0.3796875,0.5520208333333334,0.44783333333333336,11.053125
2016-08-03,0.3769375,0.552,0.4463854166666667,10.983333333333333
2016-08-04,0.36043749999999997,0.5529270833333334,0.446,10.425
2016-08-05,0.36441666666666667,0.5558437500000001,0.4465,9.35
2016-08-06,0.3815104166666667,0.5583125000000001,0.448,9.933333333333334
2016-08-07,0.38471875,0.5579791666666667,0.448,11.084375
2016-08-08,0.3783958333333333,0.5563020833333334,0.44759375,11.44375
2016-08-09,0.3720104166666667,0.5551250000000001,0.44615625000000003,11.164583333333333
2016-08-10,0.3711041666666667,0.5555833333333334,0.446,10.505208333333334
2016-08-11,0.37315625,0.5560833333333334,0.446,10.432291666666666
2016-08-12,0.3736875,0.5560520833333333,0.446,9.766666666666667
2016-08-13,0.3691979166666667,0.555,0.446,9.548958333333333
2016-08-14,0.363625,0.5548645833333333,0.44571875,9.91875
2016-08-15,0.35460416666666666,0.5534687500000001,0.445,9.498958333333333
2016-08-16,0.3505520833333333,0.55253125,0.4442916666666667,9.689583333333333
2016-08-17,0.34631249999999997,0.552,0.443,10.241666666666667
2016-08-18,0.34248958333333335,0.552,0.4422291666666667,9.701041666666667
2016-08-19,0.341125,0.552,0.44073958333333335,9.263541666666667
2016-08-20,0.3403229166666667,0.5518854166666667,0.44,9.713541666666666
2016-08-21,0.3381979166666667,0.5505,0.43967708333333333,9.923958333333333
2016-08-22,0.33515625000000004,0.5498437500000001,0.43752083333333336,9.491666666666667
2016-08-23,0.33446875000000004,0.5499583333333333,0.436,8.570833333333333
2016-08-24,0.33403125,0.5496979166666667,0.43594791666666666,8.796875
2016-08-25,0.33666666666666667,0.5525729166666667,0.4357916666666667,7.820833333333334
2016-08-26,0.34346875,0.5560625,0.438,8.061458333333333
2016-08-27,0.34413541666666664,0.5546979166666667,0.438,8.603125
2016-08-28,0.3422395833333334,0.5532187500000001,0.438,8.09375
2016-08-29,0.34237500000000004,0.5553229166666667,0.4423020833333333,8.075
2016-08-30,0.3496875,0.5596562500000001,0.45167708333333334,8.311458333333333
2016-08-31,0.35512499999999997,0.559,0.45039583333333333,9.140625
2016-09-01,0.3528645833333333,0.5580416666666668,0.44890625,9.879166666666666
2016-09-02,0.35522916666666665,0.5602083333333334,0.4506979166666667,9.685416666666667
2016-09-03,0.3580833333333333,0.5598437500000001,0.4505104166666667,9.317708333333334
2016-09-04,0.36363541666666666,0.55978125,0.45002083333333337,9.519791666666666
2016-09-05,0.3619583333333333,0.55925,0.45,9.204166666666667
2016-09-06,0.3567916666666667,0.5585729166666668,0.448875,9.053125
2016-09-07,0.3517083333333333,0.5563229166666667,0.44715625000000003,9.05625
2016-09-08,0.34677173913043474,0.5551521739130435,0.4455434782608696,8.919565217391304
2016-09-09,0.3421354166666667,0.5549791666666667,0.4446979166666667,8.396875
2016-09-10,0.33848958333333334,0.55371875,0.4430104166666667,7.845833333333333
2016-09-11,0.33457291666666666,0.5524583333333334,0.44159375,8.1125
2016-09-12,0.33135416666666667,0.55196875,0.44015625,8.364583333333334
2016-09-13,0.3308125,0.552,0.43923958333333335,8.505208333333334
2016-09-14,0.33106250000000004,0.552,0.438,7.828125
2016-09-15,0.33085416666666667,0.552,0.43757291666666664,6.495833333333334
2016-09-16,0.3306875,0.5519791666666667,0.43604166666666666,5.713541666666667
2016-09-17,0.32989583333333333,0.5516354166666667,0.436,6.0375
2016-09-18,0.32803125,0.5499583333333333,0.43495833333333334,6.902083333333334
2016-09-19,0.32596875000000003,0.54871875,0.43384375,7.9125
2016-09-20,0.3239166666666667,0.548,0.4327083333333333,7.783333333333333
2016-09-21,0.32165625000000003,0.5470520833333333,0.43034374999999997,7.963541666666667
2016-09-22,0.32075,0.5459791666666667,0.4286875,7.742708333333334
2016-09-23,0.31952083333333337,0.5450104166666667,0.4275,7.653125
2016-09-24,0.3198020833333333,0.545,0.426,5.507291666666666
2016-09-25,0.3196875,0.5485625000000001,0.42621875,5.428125
2016-09-26,0.32025000000000003,0.5508541666666668,0.4276875,5.659375
2016-09-27,0.320125,0.5484270833333333,0.4260833333333333,6.436458333333333
2016-09-28,0.31977083333333334,0.548,0.426,6.826041666666667
2016-09-29,0.31896875,0.5469270833333334,0.426,7.009375
2016-09-30,0.3188854166666667,0.5488333333333334,0.42532291666666666,7.175
2016-10-01,0.32545833333333335,0.552,0.426,6.676041666666666
2016-10-02,0.32664583333333336,0.5507604166666668,0.426,6.770833333333333
2016-10-03,0.3266875,0.5499895833333334,0.426,5.221875
2016-10-04,0.32695833333333335,0.5496875,0.42603125,3.673958333333333
2016-10-05,0.32605208333333335,0.5493020833333334,0.426,2.834375
2016-10-06,0.326,0.5491770833333334,0.426,2.619791666666667
2016-10-07,0.326,0.5492187500000001,0.426,2.5083333333333333
2016-10-08,0.32689583333333333,0.5510625,0.42652083333333335,2.4385416666666666
2016-10-09,0.3331041666666667,0.55840625,0.4366145833333333,2.3229166666666665
2016-10-10,0.34006250000000005,0.5621875000000001,0.4448229166666667,3.128125
2016-10-11,0.35032291666666665,0.56303125,0.4466979166666667,2.7239583333333335
2016-10-12,0.35926041666666664,0.564,0.44828125,2.25625
2016-10-13,0.3637916666666667,0.5643333333333332,0.4493020833333333,2.0864583333333333
2016-10-14,0.36601041666666667,0.5643541666666666,0.45128125,2.3072916666666665
2016-10-15,0.3664895833333333,0.5643333333333332,0.45027083333333334,3.03125
2016-10-16,0.36309375,0.5630416666666667,0.45,3.625
2016-10-17,0.36201041666666667,0.562,0.4497083333333333,3.0239583333333333
2016-10-18,0.36163541666666665,0.562,0.449625,2.4208333333333334
2016-10-19,0.36142708333333334,0.562,0.448,2.2427083333333333
2016-10-20,0.3622708333333333,0.56196875,0.448,2.044791666666667
2016-10-21,0.3648958333333333,0.5618125,0.448,1.8166666666666667
2016-10-22,0.3672083333333333,0.562,0.448,2.2958333333333334
2016-10-23,0.36521875,0.5618125,0.448,2.9479166666666665
2016-10-24,0.36357291666666663,0.5605104166666667,0.448,3.41875
2016-10-25,0.3648125,0.5606562500000001,0.448,3.1322916666666667
2016-10-26,0.36932291666666667,0.5619479166666668,0.448,3.140625
2016-10-27,0.36703125,0.56096875,0.448,3.5239583333333333
2016-10-28,0.36559375,0.56,0.44795833333333335,3.5677083333333335
2016-10-29,0.36807291666666664,0.5609895833333334,0.44798958333333333,3.589583333333333
2016-10-30,0.3734895833333333,0.562,0.4486145833333333,3.4489583333333336
2016-10-31,0.37124999999999997,0.5617395833333334,0.4480104166666667,3.2802083333333334
2016-11-01,0.36940625,0.5609791666666667,0.448,3.19375
2016-11-02,0.36934374999999997,0.5610416666666668,0.448,2.721875
2016-11-03,0.37105208333333334,0.5613645833333334,0.448,2.0729166666666665
2016-11-04,0.37565625,0.5627604166666667,0.4486979166666667,1.5489583333333332
2016-11-05,0.3781041666666667,0.56384375,0.45,1.4
2016-11-06,0.378875,0.5630833333333333,0.45,1.4864583333333332
2016-11-07,0.37663541666666667,0.562,0.45,1.5875
2016-11-08,0.37465625,0.562,0.45,1.4979166666666666
2016-11-09,0.3730833333333333,0.562,0.45,1.546875
2016-11-10,0.37163541666666666,0.5619791666666667,0.45,1.9270833333333333
2016-11-11,0.37041666666666667,0.5613541666666667,0.44985416666666667,1.7729166666666667
2016-11-12,0.3696979166666667,0.5609895833333334,0.44945833333333335,1.5239583333333333
2016-11-13,0.369,0.5600625,0.448875,1.2666666666666666
2016-11-14,0.36883333333333335,0.56,0.44802083333333337,0.9864583333333333
2016-11-15,0.3676770833333333,0.55996875,0.448,0.9854166666666667
2016-11-16,0.36704166666666665,0.5592812500000001,0.44705208333333335,1.1041666666666667
2016-11-17,0.367,0.5590416666666668,0.446,0.9458333333333334
2016-11-18,0.366625,0.5593750000000001,0.446,0.8
2016-11-19,0.36632291666666666,0.55915625,0.446,0.8
2016-11-20,0.36690625,0.559,0.4457291666666667,0.8093750000000001
2016-11-21,0.367,0.559,0.445,0.8645833333333334
2016-11-22,0.367,0.559,0.445,0.9
2016-11-23,0.367,0.559,0.445,0.9
2016-11-24,0.3669895833333333,0.559,0.445,0.9
2016-11-25,0.3669895833333333,0.559,0.44497916666666665,0.89375
2016-11-26,0.367,0.559,0.4444375,0.8093750000000001
